Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
30.46666362,39.8683,27.5976,334,19.8426,80,0,3,0
30.49999695,40.8906,27,334,19.8576,78,0,3,0
30.53333028,44.8566,26.7984,357,19.8725,76,0,3,0
30.56666361,45.8366,25.9992,360,19.887,75,0,3,0
30.59999694,46.2186,26.4024,363,19.9016,75,0,3,0
30.63333027,44.6907,26.2008,351,19.9162,75,0,3,0
30.6666636,39.9334,26.4024,322,19.9309,77,0,3,0
30.69999693,33.3061,25.4016,286,19.945,82,0,3,0
30.73333026,0,22.0032,0,19.9572,0,0,3,0
30.76666359,54.9767,22.8024,403,19.9699,70,0,3,0
30.79999692,48.5208,24.4008,376,19.9834,74,0,3,0
30.83333025,44.8454,25.6032,371,19.9976,79,0,3,0
30.86666358,39.4628,26.7984,343,20.0125,83,0,3,0
30.89999691,36.2873,27.2016,323,20.0276,85,0,3,0
30.93333024,37.642,27.2016,339,20.0428,86,0,3,0
30.96666357,39.3076,27.4032,354,20.058,86,0,3,0
30.9999969,37.3191,27.4032,340,20.0732,87,0,3,0
31.03333023,37.3191,27.4032,340,20.0884,87,0,3,0
31.06666356,38.9745,27.2016,351,20.1035,86,0,3,0
31.09999689,40.7811,26.7984,363,20.1184,85,0,3,0
31.13333022,38.5382,26.4024,339,20.1331,84,0,3,0
31.16666355,41.1885,25.7976,358,20.1474,83,0,3,0
31.19999688,39.1403,25.2,332,20.1614,81,0,3,0
31.23333021,41.3803,24.4008,338,20.175,78,0,3,0
31.26666354,40.4295,24.6024,326,20.1887,77,0,3,0
31.29999687,35.0515,24.7968,312,20.2024,85,0,3,0
31.3333302,34.3555,25.6032,313,20.2167,87,0,3,0
31.36666353,34.9783,26.4024,326,20.2313,89,0,3,0
31.39999686,31.139,26.5968,300,20.2461,92,0,3,0
31.43333019,27.5985,25.7976,263,20.2604,91,0,3,0
31.46666352,0,20.0016,0,20.2715,0,0,3,0
31.49999685,44.5144,18.7992,303,20.282,65,0,3,0
31.53333018,62.4683,22.3992,471,20.2944,72,0,3,0
31.56666351,44.8702,24.4008,390,20.308,83,0,3,0
31.59999684,37.3191,25.7976,340,20.3223,87,0,3,0
31.63333017,32.8454,26.4024,313,20.337,91,0,3,0
31.6666635,28.4447,28.8,280,20.353,94,0,3,0
31.69999683,24.3706,29.8008,245,20.3695,96,0,3,0
31.73333016,0,30.0024,0,20.3862,0,0,3,0
31.76666349,36.0863,28.5984,359,20.4021,95,0,3,0
31.79999682,36.0863,28.5984,359,20.418,95,0,3,0
31.83333015,33.2194,28.8,327,20.434,94,0,3,0
31.86666348,29.3667,28.3968,286,20.4498,93,0,3,0
31.89999681,28.4425,28.5984,277,20.4657,93,0,3,0
31.93333014,28.4447,28.8,280,20.4817,94,0,3,0
31.96666347,28.2415,29.2032,278,20.4979,94,0,3,0
31.9999968,29.8541,29.2032,297,20.5141,95,0,3,0
32.03333013,29.6747,27.5976,289,20.5294,93,0,3,0
32.06666346,35.3102,24.7968,318,20.5432,86,0,3,0
32.09999679,38.3151,23.6016,325,20.5563,81,0,3,0
32.13333012,39.6296,22.3992,332,20.5688,80,0,3,0
32.16666345,44.1814,20.5992,347,20.5802,75,0,3,0
32.19999678,44.1814,20.5992,347,20.5917,75,0,3,0
32.23333011,44.1814,20.5992,347,20.6031,75,0,3,0
32.26666344,44.3185,19.8,362,20.6141,78,0,3,0
32.29999677,47.4918,18.7992,373,20.6245,75,0,3,0
32.3333301,47.0924,18.4032,360,20.6348,73,0,3,0
32.36666343,49.3835,17.7984,362,20.6447,70,0,3,0
32.39999676,49.8224,17.5968,360,20.6544,69,0,3,0
32.43333009,49.3835,17.4024,362,20.6641,70,0,3,0
32.46666342,48.1285,17.2008,378,20.6737,75,0,3,0
32.49999675,46.7279,17.4024,367,20.6833,75,0,3,0
32.53333008,45.2946,16.7976,351,20.6927,74,0,3,0
32.56666341,45.261,16.7976,346,20.702,73,0,3,0
32.59999674,45.4918,16.7976,343,20.7113,72,0,3,0
32.63333007,42.9064,16.9992,328,20.7208,73,0,3,0
32.6666634,43.0372,16.9992,329,20.7302,73,0,3,0
32.69999673,44.5204,17.4024,345,20.7399,74,0,3,0
32.73333006,41.841,17.5968,333,20.7496,76,0,3,0
32.76666339,43.5299,17.7984,351,20.7595,77,0,3,0
32.79999672,39.4537,17.5968,314,20.7693,76,0,3,0
32.83333005,41.4641,17.7984,330,20.7792,76,0,3,0
32.86666338,39.4374,17.7984,318,20.7891,77,0,3,0
32.89999671,42.9098,18.2016,346,20.7992,77,0,3,0
32.93333004,40.8906,18.4032,334,20.8094,78,0,3,0
32.96666337,41.7937,17.5968,337,20.8192,77,0,3,0
32.9999967,41.5523,17.2008,322,20.8288,74,0,3,0
33.03333003,45.6244,16.6032,344,20.838,72,0,3,0
33.06666336,48.957,16.4016,364,20.8471,71,0,3,0
33.09999669,46.5187,16.2,341,20.8561,70,0,3,0
33.13333002,50.4147,15.7968,359,20.8649,68,0,3,0
33.16666335,51.653,15.1992,357,20.8733,66,0,3,0
33.19999668,55.6545,14.8032,373,20.8815,64,0,3,0
33.23333001,54.2106,14.8032,369,20.8898,65,0,3,0
33.26666334,53.7148,14.8032,360,20.898,64,0,3,0
33.29999667,52.2131,13.8024,339,20.9057,62,0,3,0
33.33333,62.2244,14.6016,404,20.9138,62,0,3,0
33.36666333,58.3242,15.1992,397,20.9222,65,0,3,0
33.39999666,57.0064,15.1992,394,20.9307,66,0,3,0
33.43332999,56.855,15.4008,387,20.9392,65,0,3,0
33.46666332,55.7042,15.4008,385,20.9478,66,0,3,0
33.49999665,57.5896,15.4008,392,20.9563,65,0,3,0
33.53332998,55.5595,15.1992,384,20.9648,66,0,3,0
33.56666331,48.7295,16.4016,347,20.9739,68,0,3,0
33.59999664,49.4138,14.4,326,20.9819,63,0,3,0
33.63332997,56.5379,14.8032,373,20.9901,63,0,3,0
33.6666633,54.2106,15.1992,369,20.9985,65,0,3,0
33.69999663,52.4477,15.1992,357,21.007,65,0,3,0
33.73332996,52.5211,14.9976,352,21.0153,64,0,3,0
33.76666329,53.2672,14.8032,357,21.0235,64,0,3,0
33.79999662,54.0132,14.8032,362,21.0318,64,0,3,0
33.83332995,54.1624,14.8032,363,21.04,64,0,3,0
33.86666328,53.5656,14.8032,359,21.0482,64,0,3,0
33.89999661,53.5656,14.9976,359,21.0565,64,0,3,0
33.93332994,55.8267,15.1992,380,21.065,65,0,3,0
33.96666327,53.3892,15.1992,369,21.0734,66,0,3,0
33.9999966,54.4021,15.1992,376,21.0819,66,0,3,0
34.03332993,54.1602,15.4008,380,21.0904,67,0,3,0
34.06666326,52.3764,15.4008,362,21.099,66,0,3,0
34.09999659,50.3508,15.1992,348,21.1074,66,0,3,0
34.13332992,52.2318,15.1992,361,21.1159,66,0,3,0
34.16666325,51.4767,14.9976,345,21.1242,64,0,3,0
34.19999658,52.8884,14.8032,360,21.1324,65,0,3,0
34.23332991,51.6259,14.8032,346,21.1407,64,0,3,0
34.26666324,54.1127,14.6016,357,21.1488,63,0,3,0
34.29999657,56.5379,14.8032,373,21.157,63,0,3,0
34.3333299,56.5497,14.9976,379,21.1653,64,0,3,0
34.36666323,54.7592,14.8032,367,21.1736,64,0,3,0
34.39999656,54.0637,15.1992,368,21.182,65,0,3,0
34.43332989,54.9452,15.1992,374,21.1904,65,0,3,0
34.46666322,51.0291,14.8032,342,21.1987,64,0,3,0
34.49999655,51.9906,14.4,343,21.2067,63,0,3,0
34.53332988,54.5234,14.6016,354,21.2148,62,0,3,0
34.56666321,53.118,14.8032,356,21.223,64,0,3,0
34.59999654,51.2327,14.6016,338,21.2311,63,0,3,0
34.63332987,54.3116,14.9976,364,21.2394,64,0,3,0
34.6666632,53.7148,14.8032,360,21.2477,64,0,3,0
34.69999653,55.3561,14.9976,371,21.256,64,0,3,0
34.73332986,52.0735,14.6016,349,21.2641,64,0,3,0
34.76666319,52.2938,14.8032,345,21.2723,63,0,3,0
34.79999652,52.1422,14.8032,344,21.2806,63,0,3,0
34.83332985,53.8095,14.6016,355,21.2887,63,0,3,0
34.86666318,53.5064,14.8032,353,21.2969,63,0,3,0
34.89999651,52.3719,14.9976,351,21.3052,64,0,3,0
34.93332984,52.9688,14.8032,355,21.3135,64,0,3,0
34.96666317,53.0353,15.1992,361,21.3219,65,0,3,0
34.9999965,48.0273,15.9984,342,21.3308,68,0,3,0
35.03332983,45.5322,16.2,329,21.3398,69,0,3,0
35.06666316,46.7916,16.4016,343,21.3489,70,0,3,0
35.09999649,44.1655,17.5968,333,21.3587,72,0,3,0
35.13332982,40.0574,18.2016,323,21.3688,77,0,3,0
35.16666315,35.5379,18.7992,294,21.3792,79,0,3,0
35.19999648,37.0953,19.5984,303,21.3901,78,0,3,0
35.23332981,36.6258,21.0024,303,21.4018,79,0,3,0
35.26666314,34.7456,22.3992,302,21.4142,83,0,3,0
35.29999647,31.2626,23.8032,275,21.4275,84,0,3,0
35.3333298,33.5911,25.6032,299,21.4417,85,0,3,0
35.36666313,29.0676,27,277,21.4567,91,0,3,0
35.39999646,27.3411,27.7992,272,21.4721,95,0,3,0
35.43332979,26.017,28.8,267,21.4881,98,0,3,0
35.46666312,25.8115,29.3976,273,21.5045,101,0,3,0
35.49999645,25.626,29.5992,212,21.5209,79,0,3,0
35.53332978,34.8487,30.3984,281,21.5378,77,0,3,0
35.56666311,31.7907,31.1976,263,21.5551,79,0,3,0
35.59999644,29.1254,31.3992,244,21.5726,80,0,3,0
35.63332977,0,24.9984,0,21.5864,0,0,3,0
35.6666631,0,13.1976,0,21.5938,0,0,3,0
35.69999643,67.1179,14.9976,246,21.6021,35,0,3,0
35.73332976,101.045,20.3976,455,21.6134,43,0,3,0
35.76666309,94.1288,25.6032,552,21.6277,56,0,3,0
35.79999642,73.0729,29.8008,528,21.6442,69,0,3,0
35.83332975,53.1333,31.1976,434,21.6616,78,0,3,0
35.86666308,41.0266,32.6016,348,21.6797,81,0,3,0
35.89999641,37.6355,34.2,335,21.6987,85,0,3,0
35.93332974,37.5534,35.4024,350,21.7183,89,0,3,0
35.96666307,39.046,35.7984,368,21.7382,90,0,3,0
35.9999964,35.154,36,335,21.7582,91,0,3,0
36.03332973,35.0141,36.5976,319,21.7786,87,0,3,0
36.06666306,37.4289,36.5976,341,21.7989,87,0,3,0
36.09999639,31.8668,37.5984,297,21.8198,89,0,3,0
36.13332972,27.1947,39.1968,262,21.8416,92,0,3,0
36.16666305,21.7566,41.8032,221,21.8648,97,0,3,0
36.19999638,20.3841,44.7984,222,21.8897,104,0,3,0
36.23332971,21.5074,48.0024,250,21.9163,111,0,3,0
36.26666304,0,50.1984,0,21.9442,0,0,3,0
36.29999637,0,52.6032,0,21.9734,0,0,3,0
36.3333297,0,54.4032,0,22.0037,0,0,3,0
36.36666303,0,56.2032,0,22.0349,0,0,3,0
36.39999636,0,58.1976,0,22.0672,0,0,3,0
36.43332969,0,59.9976,0,22.1006,0,0,3,0
36.46666302,0,61.4016,0,22.1347,0,0,3,0
36.49999635,0,62.4024,0,22.1693,0,0,3,0
36.53332968,0,63.5976,0,22.2047,0,0,3,0
36.56666301,0,65.8008,0,22.2412,0,0,3,0
36.59999634,0,67.6008,0,22.2788,0,0,3,0
36.63332967,0,68.8032,0,22.317,0,0,3,0
36.666663,0,69.9984,0,22.3559,0,0,3,0
36.69999633,0,70.9992,0,22.3953,0,0,3,0
36.73332966,0,70.9992,0,22.4348,0,0,3,0
36.76666299,0,68.9976,0,22.4731,0,0,3,0
36.79999632,0,67.8024,0,22.5108,0,0,3,0
36.83332965,0,64.3968,0,22.5466,0,0,3,0
36.86666298,0,59.9976,0,22.5799,0,0,3,0
36.89999631,0,55.8,0,22.6109,0,0,3,0
36.93332964,0,53.4024,0,22.6406,0,0,3,0
36.96666297,0,50.6016,0,22.6687,0,0,3,0
36.9999963,46.6047,48.3984,449,22.6956,92,0,3,0
37.03332963,46.6047,48.3984,449,22.7224,92,0,3,0
37.06666296,43.7257,48.0024,435,22.7491,95,0,3,0
37.09999629,0,43.7976,0,22.7734,0,0,3,0
37.13332962,0,39.8016,0,22.7956,0,0,3,0
37.16666295,0,36.2016,0,22.8157,0,0,3,0
37.19999628,71.5505,34.9992,517,22.8351,69,0,3,0
37.23332961,81.5053,38.2032,606,22.8563,71,0,3,0
37.26666294,74.4587,39.6,577,22.8783,74,0,3,0
37.29999627,0,36.7992,0,22.8988,0,0,3,0
37.3333296,0,28.5984,0,22.9147,0,0,3,0
37.36666293,0,17.4024,0,22.9243,0,0,3,0
37.39999626,0,22.0032,0,22.9366,0,0,3,0
37.43332959,69.3279,27.2016,363,22.9517,50,0,3,0
37.46666292,60.8768,30.6,408,22.9687,64,0,3,0
37.49999625,52.9083,36,410,22.9887,74,0,3,0
37.53332958,40.8434,38.3976,355,23.01,83,0,3,0
37.56666291,38.9483,40.8024,363,23.0327,89,0,3,0
37.59999624,33.3209,41.9976,328,23.056,94,0,3,0
37.63332957,25.9898,43.4016,264,23.0801,97,0,3,0
37.6666629,29.9018,43.9992,310,23.1046,99,0,3,0
37.69999623,28.1656,44.2008,292,23.1291,99,0,3,0
37.73332956,25.4011,44.5968,266,23.1539,100,0,3,0
37.76666289,20.5602,44.2008,211,23.1784,98,0,3,0
37.79999622,20.5602,44.2008,211,23.203,98,0,3,0
37.83332955,0,39.0024,0,23.2247,0,0,3,0
37.86666288,0,32.4,0,23.2427,0,0,3,0
37.89999621,0,32.1984,0,23.2606,0,0,3,0
37.93332954,56.4162,36.4032,449,23.2808,76,0,3,0
37.96666287,46.9601,39.1968,418,23.3026,85,0,3,0
37.9999962,41.0305,41.9976,391,23.3259,91,0,3,0
38.03332953,35.0141,44.2008,352,23.3504,96,0,3,0
38.06666286,31.1558,45.7992,323,23.3759,99,0,3,0
38.09999619,34.2769,47.5992,341,23.4023,95,0,3,0
38.13332952,36.1868,49.3992,360,23.4298,95,0,3,0
38.16666285,41.4459,50.6016,421,23.4579,97,0,3,0
38.19999618,35.6637,50.4,366,23.4859,98,0,3,0
38.23332951,29.1452,50.4,293,23.5139,96,0,3,0
38.26666284,36.7117,50.4,346,23.5419,90,0,3,0
38.29999617,33.3701,50.4,318,23.5699,91,0,3,0
38.3333295,33.475,50.1984,319,23.5978,91,0,3,0
38.36666283,30.4516,49.8024,287,23.6254,90,0,3,0
38.39999616,28.1114,47.3976,262,23.6518,89,0,3,0
38.43332949,0,45.4032,0,23.677,0,0,3,0
38.46666282,0,43.7976,0,23.7013,0,0,3,0
38.49999615,0,39.6,0,23.7233,0,0,3,0
38.53332948,43.1083,39.0024,316,23.745,70,0,3,0
38.56666281,0,37.2024,0,23.7657,0,0,3,0
38.59999614,0,33.7968,0,23.7844,0,0,3,0
38.63332947,0,33.4008,0,23.803,0,0,3,0
38.6666628,61.0852,34.6032,403,23.8222,63,0,3,0
38.69999613,64.4578,35.5968,459,23.842,68,0,3,0
38.73332946,54.1987,36.7992,420,23.8624,74,0,3,0
38.76666279,43.2819,36.7992,349,23.8829,77,0,3,0
38.79999612,21.8042,35.4024,137,23.9026,60,0,3,0
38.83332945,34.1228,35.7984,268,23.9224,75,0,3,0
38.86666278,36.542,36.2016,287,23.9426,75,0,3,0
38.89999611,0,32.9976,0,23.9609,0,0,3,0
38.93332944,0,31.6008,0,23.9784,0,0,3,0
38.96666277,68.4366,31.9968,473,23.9962,66,0,3,0
38.9999961,57.4383,31.9968,403,24.014,67,0,3,0
39.03332943,40.5122,31.6008,280,24.0316,66,0,3,0
39.06666276,31.1454,30.3984,212,24.0484,65,0,3,0
39.09999609,64.3476,30.8016,438,24.0656,65,0,3,0
39.13332942,53.6034,31.9968,421,24.0833,75,0,3,0
39.16666275,48.7259,32.9976,398,24.1017,78,0,3,0
39.19999608,48.8208,33.7968,409,24.1204,80,0,3,0
39.23332941,46.9313,33.9984,403,24.1393,82,0,3,0
39.26666274,42.506,34.7976,365,24.1587,82,0,3,0
39.29999607,42.7993,34.9992,372,24.1781,83,0,3,0
39.3333294,41.6487,34.7976,362,24.1974,83,0,3,0
39.36666273,41.7638,34.7976,363,24.2168,83,0,3,0
39.39999606,42.4541,34.4016,369,24.2359,83,0,3,0
39.43332939,39.6929,34.4016,345,24.255,83,0,3,0
39.46666272,39.7111,34.4016,341,24.2741,82,0,3,0
39.49999605,40.2934,33.9984,346,24.293,82,0,3,0
39.53332938,40.555,33.7968,344,24.3118,81,0,3,0
39.56666271,40.2264,33.4008,337,24.3303,80,0,3,0
39.59999604,39.4782,32.1984,339,24.3482,82,0,3,0
39.63332937,38.6688,31.1976,328,24.3655,81,0,3,0
39.6666627,39.9877,30.3984,335,24.3824,80,0,3,0
39.69999603,42.4821,30.6,347,24.3994,78,0,3,0
39.73332936,42.2897,30.1968,341,24.4162,77,0,3,0
39.76666269,43.4059,30.3984,350,24.4331,77,0,3,0
39.79999602,42.9098,30.1968,346,24.4499,77,0,3,0
39.83332935,44.6461,30.0024,360,24.4665,77,0,3,0
39.86666268,46.5063,30.0024,375,24.4832,77,0,3,0
39.89999601,45.6105,29.3976,363,24.4995,76,0,3,0
39.93332934,44.9454,29.5992,353,24.516,75,0,3,0
39.96666267,44.7309,30.1968,356,24.5328,76,0,3,0
39.999996,42.9098,30.1968,346,24.5495,77,0,3,0
40.03332933,42.9098,30.1968,346,24.5663,77,0,3,0
40.06666266,43.0338,30.8016,347,24.5834,77,0,3,0
40.09999599,44.4828,31.3992,368,24.6009,79,0,3,0
40.13332932,43.2666,31.8024,367,24.6185,81,0,3,0
40.16666265,40.9921,31.8024,352,24.6362,82,0,3,0
40.19999598,40.2934,31.9968,346,24.654,82,0,3,0
40.23332931,40.4982,32.6016,352,24.6721,83,0,3,0
40.26666264,41.1529,33.1992,362,24.6905,84,0,3,0
40.29999597,38.3095,33.1992,341,24.709,85,0,3,0
40.3333293,37.2984,33.6024,332,24.7276,85,0,3,0
40.36666263,41.5283,34.4016,374,24.7468,86,0,3,0
40.39999596,36.3732,35.2008,339,24.7663,89,0,3,0
40.43332929,34.908,36,329,24.7863,90,0,3,0
40.46666262,35.7061,36.5976,344,24.8066,92,0,3,0
40.49999595,31.6955,36.7992,312,24.8271,94,0,3,0
40.53332928,34.7343,36.5976,331,24.8474,91,0,3,0
40.56666261,37.0169,36.5976,345,24.8678,89,0,3,0
40.59999594,35.3758,36.2016,326,24.8879,88,0,3,0
40.63332927,35.4531,36.2016,323,24.908,87,0,3,0
40.6666626,35.7543,36,322,24.928,86,0,3,0
40.69999593,35.3102,36.2016,318,24.9481,86,0,3,0
40.73332926,38.746,36.2016,353,24.9682,87,0,3,0
40.76666259,35.8654,35.7984,323,24.9881,86,0,3,0
40.79999592,36.9614,35.4024,329,25.0078,85,0,3,0
40.83332925,37.5151,34.6032,330,25.027,84,0,3,0
40.86666258,36.1263,34.4016,314,25.0461,83,0,3,0
40.89999591,36.6833,34.2,315,25.0651,82,0,3,0
40.93332924,36.7997,33.9984,316,25.084,82,0,3,0
40.96666257,37.0183,33.4008,314,25.1025,81,0,3,0
40.9999959,36.492,33.1992,321,25.121,84,0,3,0
41.03332923,36.7367,33.1992,327,25.1394,85,0,3,0
41.06666256,36.492,32.9976,321,25.1578,84,0,3,0
41.09999589,37.1617,32.8032,323,25.176,83,0,3,0
41.13332922,40.2435,32.9976,354,25.1943,84,0,3,0
41.16666255,39.2203,32.4,345,25.2123,84,0,3,0
41.19999588,37.2768,32.4,324,25.2303,83,0,3,0
41.23332921,37.0467,32.1984,322,25.2482,83,0,3,0
41.26666254,37.382,31.9968,321,25.266,82,0,3,0
41.29999587,39.3761,31.8024,334,25.2836,81,0,3,0
41.3333292,38.1972,31.8024,324,25.3013,81,0,3,0
41.36666253,38.9045,31.6008,330,25.3189,81,0,3,0
41.39999586,38.3166,31.1976,321,25.3362,80,0,3,0
41.43332919,37.1229,31.1976,311,25.3535,80,0,3,0
41.46666252,38.4389,31.1976,318,25.3709,79,0,3,0
41.49999585,38.0778,31.0032,319,25.3881,80,0,3,0
41.53332918,40.2264,31.1976,337,25.4054,80,0,3,0
41.56666251,38.5553,31.0032,323,25.4226,80,0,3,0
41.59999584,38.6747,31.0032,324,25.4399,80,0,3,0
41.63332917,39.9877,31.0032,335,25.4571,80,0,3,0
41.6666625,39.7489,31.3992,333,25.4745,80,0,3,0
41.69999583,41.0266,31.9968,348,25.4923,81,0,3,0
41.73332916,37.8478,32.4,325,25.5103,82,0,3,0
41.76666249,41.1885,32.4,358,25.5283,83,0,3,0
41.79999582,38.1972,31.9968,328,25.5461,82,0,3,0
41.83332915,38.9134,31.1976,326,25.5634,80,0,3,0
41.86666248,38.9224,31.1976,322,25.5808,79,0,3,0
41.89999581,41.4609,31.0032,343,25.598,79,0,3,0
41.93332914,37.8602,31.0032,337,25.6152,85,0,3,0
41.96666247,34.9043,30.3984,318,25.6321,87,0,3,0
41.9999958,35.8654,30.0024,323,25.6488,86,0,3,0
42.03332913,36.8491,29.8008,328,25.6653,85,0,3,0
42.06666246,38.1972,30.1968,340,25.6821,85,0,3,0
42.09999579,38.8634,30.3984,350,25.699,86,0,3,0
42.13332912,37.8679,30.6,345,25.716,87,0,3,0
42.16666245,36.461,30.8016,336,25.7331,88,0,3,0
42.19999578,37.112,31.3992,342,25.7505,88,0,3,0
42.23332911,33.6908,31.3992,314,25.768,89,0,3,0
42.26666244,33.6908,31.3992,314,25.7854,89,0,3,0
42.29999577,32.6798,31.3992,308,25.8029,90,0,3,0
42.3333291,34.3775,31.6008,324,25.8204,90,0,3,0
42.36666243,33.847,31.3992,319,25.8379,90,0,3,0
42.39999576,37.0301,31.3992,349,25.8553,90,0,3,0
42.43332909,35.4385,31.6008,334,25.8729,90,0,3,0
42.46666242,35.3639,31.6008,337,25.8904,91,0,3,0
42.49999575,35.3639,32.1984,337,25.9083,91,0,3,0
42.53332908,42.1567,32.6016,362,25.9264,82,0,3,0
42.56666241,40.5845,32.8032,357,25.9446,84,0,3,0
42.59999574,39.7887,33.4008,350,25.9632,84,0,3,0
42.63332907,36.1985,33.9984,326,25.9821,86,0,3,0
42.6666624,35.8922,34.4016,327,26.0012,87,0,3,0
42.69999573,38.3045,35.4024,357,26.0209,89,0,3,0
42.73332906,31.796,36,303,26.0409,91,0,3,0
42.76666239,31.5542,36.4032,304,26.0611,92,0,3,0
42.79999572,31.0095,36.4032,302,26.0813,93,0,3,0
42.83332905,33.4225,37.2024,329,26.102,94,0,3,0
42.86666238,34.9114,37.8,340,26.123,93,0,3,0
42.89999571,33.8948,38.2032,323,26.1442,91,0,3,0
42.93332904,31.7618,38.2032,306,26.1654,92,0,3,0
42.96666237,31.139,38.2032,300,26.1867,92,0,3,0
42.9999957,32.696,38.5992,315,26.2081,92,0,3,0
43.03332903,34.09,39.0024,332,26.2298,93,0,3,0
43.06666236,37.5941,40.1976,374,26.2521,95,0,3,0
43.09999569,31.632,40.1976,318,26.2744,96,0,3,0
43.13332902,31.6256,39.3984,308,26.2963,93,0,3,0
43.16666235,35.1929,39.1968,328,26.3181,89,0,3,0
43.19999568,34.5077,38.8008,318,26.3397,88,0,3,0
43.23332901,35.5629,38.3976,324,26.361,87,0,3,0
43.26666234,36.6426,38.2032,330,26.3822,86,0,3,0
43.29999567,35.5009,37.2024,316,26.4029,85,0,3,0
43.333329,38.4273,36.7992,334,26.4233,83,0,3,0
43.36666233,34.5077,36.5976,318,26.4437,88,0,3,0
43.39999566,33.7339,36,325,26.4637,92,0,3,0
43.43332899,32.9503,35.5968,314,26.4834,91,0,3,0
43.46666232,34.5897,35.2008,326,26.503,90,0,3,0
43.49999565,39.2582,35.4024,370,26.5227,90,0,3,0
43.53332898,37.6667,35.4024,355,26.5423,90,0,3,0
43.56666231,37.0301,35.5968,349,26.5621,90,0,3,0
43.59999564,34.5244,35.5968,329,26.5819,91,0,3,0
43.63332897,35.154,35.5968,335,26.6017,91,0,3,0
43.6666623,38.8268,35.5968,370,26.6214,91,0,3,0
43.69999563,35.0491,35.4024,334,26.6411,91,0,3,0
43.73332896,34.2714,35.5968,323,26.6609,90,0,3,0
43.76666229,33.847,35.4024,319,26.6805,90,0,3,0
43.79999562,34.6958,35.2008,327,26.7001,90,0,3,0
43.83332895,34.5897,35.4024,326,26.7198,90,0,3,0
43.86666228,37.6667,35.5968,355,26.7395,90,0,3,0
43.89999561,39.6407,36.4032,357,26.7598,86,0,3,0
43.93332894,37.5386,37.0008,342,26.7803,87,0,3,0
43.96666227,34.6564,37.5984,323,26.8012,89,0,3,0
43.9999956,32.5737,37.8,307,26.8222,90,0,3,0
44.03332893,30.9565,38.5992,295,26.8437,91,0,3,0
44.06666226,29.4693,39.3984,287,26.8655,93,0,3,0
44.09999559,32.8697,40.3992,327,26.888,95,0,3,0
44.13332892,31.7971,40.6008,313,26.9105,94,0,3,0
44.16666225,32.7551,41.4,319,26.9335,93,0,3,0
44.19999558,32.0363,41.9976,312,26.9569,93,0,3,0
44.23332891,31.5939,42.1992,311,26.9803,94,0,3,0
44.26666224,29.1505,42.1992,290,27.0038,95,0,3,0
44.29999557,34.6958,42.7968,327,27.0275,90,0,3,0
44.3333289,35.0141,42.6024,330,27.0512,90,0,3,0
44.36666223,34.9783,42.6024,326,27.0749,89,0,3,0
44.39999556,31.223,42.6024,291,27.0985,89,0,3,0
44.43332889,34.6958,42.9984,327,27.1224,90,0,3,0
44.46666222,38.7277,43.4016,365,27.1465,90,0,3,0
44.49999555,34.7343,43.4016,331,27.1707,91,0,3,0
44.53332888,37.5676,43.4016,358,27.1948,91,0,3,0
44.56666221,36.3288,43.4016,350,27.2189,92,0,3,0
44.59999554,34.3567,43.6032,331,27.2431,92,0,3,0
44.63332887,33.5263,43.6032,323,27.2673,92,0,3,0
44.6666622,33.9415,43.7976,327,27.2917,92,0,3,0
44.69999553,32.4884,43.7976,313,27.316,92,0,3,0
44.73332886,31.5542,43.7976,304,27.3403,92,0,3,0
44.76666219,34.7719,43.7976,335,27.3647,92,0,3,0
44.79999552,34.3567,43.7976,331,27.389,92,0,3,0
44.83332885,33.8846,44.2008,330,27.4135,93,0,3,0
44.86666218,31.9337,44.5968,311,27.4383,93,0,3,0
44.89999551,33.9873,44.7984,331,27.4632,93,0,3,0
44.93332884,30.0701,44.4024,296,27.4879,94,0,3,0
44.96666217,30.5988,44.4024,298,27.5125,93,0,3,0
44.9999955,28.4425,44.2008,277,27.5371,93,0,3,0
45.03332883,28.3398,44.2008,276,27.5617,93,0,3,0
45.06666216,33.0074,43.7976,318,27.586,92,0,3,0
45.09999549,32.9036,43.7976,317,27.6103,92,0,3,0
45.13332882,34.2529,43.4016,330,27.6344,92,0,3,0
45.16666215,34.4194,43.2,328,27.6584,91,0,3,0
45.19999548,35.3002,42.1992,329,27.6819,89,0,3,0
45.23332881,35.4531,40.9968,323,27.7046,87,0,3,0
45.26666214,36.1985,40.8024,326,27.7273,86,0,3,0
45.29999547,36.6426,40.3992,330,27.7498,86,0,3,0
45.3333288,33.5911,40.0032,299,27.772,85,0,3,0
45.36666213,36.1985,39.8016,326,27.7941,86,0,3,0
45.39999546,34.9783,39.1968,326,27.8159,89,0,3,0
45.43332879,36.1354,38.3976,333,27.8372,88,0,3,0
45.46666212,35.7543,38.0016,322,27.8583,86,0,3,0
45.49999545,36.512,37.8,325,27.8793,85,0,3,0
45.53332878,38.6519,37.0008,340,27.8999,84,0,3,0
45.56666211,37.9671,36.7992,330,27.9203,83,0,3,0
45.59999544,36.4714,36.5976,317,27.9406,83,0,3,0
45.63332877,38.5466,36.5976,331,27.961,82,0,3,0
45.6666621,42.7389,36.2016,367,27.9811,82,0,3,0
45.69999543,37.7581,36.2016,344,28.0012,87,0,3,0
45.73332876,37.642,35.7984,339,28.0211,86,0,3,0
