Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
30.56666361,0,11.8008,0,23.4635,0,0,8,0
30.59999694,0,9.2016,0,23.4686,0,0,8,0
30.63333027,0,8.4024,0,23.4733,0,0,8,0
30.6666636,0,12.0024,0,23.48,0,0,8,0
30.69999693,39.644,13.9968,137,23.4877,33,0,8,0
30.73333026,34.4277,16.4016,137,23.4968,38,0,8,0
30.76666359,23.9843,17.4024,108,23.5065,43,0,8,0
30.79999692,34.9464,19.2024,172,23.5172,47,0,8,0
30.83333025,44.6246,22.6008,243,23.5297,52,0,9,0
30.86666358,59.1743,25.7976,378,23.5441,61,0,9,0
30.89999691,52.6575,28.8,386,23.5601,70,0,9,0
30.93333024,50.3851,30.8016,401,23.5772,76,0,9,0
30.96666357,43.2106,32.1984,362,23.5951,80,0,9,0
30.9999969,40.5845,33.4008,357,23.6136,84,0,9,0
31.03333023,37.9751,34.2,342,23.6326,86,0,9,0
31.06666356,32.5544,34.6032,300,23.6519,88,0,9,0
31.09999689,34.0736,34.6032,314,23.6711,88,0,9,0
31.13333022,31.4376,34.4016,293,23.6902,89,0,9,0
31.16666355,40.8796,35.2008,381,23.7097,89,0,9,0
31.19999688,41.8047,35.5968,394,23.7295,90,0,9,0
31.23333021,36.5182,35.2008,348,23.7491,91,0,9,0
31.26666354,36.2873,35.4024,342,23.7687,90,0,9,0
31.29999687,40.3193,35.5968,380,23.7885,90,0,9,0
31.3333302,38.3021,35.7984,365,23.8084,91,0,9,0
31.36666353,37.1592,36,358,23.8284,92,0,9,0
31.39999686,35.7329,36.4032,348,23.8486,93,0,9,0
31.43333019,34.5007,36.2016,336,23.8687,93,0,9,0
31.46666352,43.175,37.3968,425,23.8895,94,0,9,0
31.49999685,39.3908,37.2024,396,23.9102,96,0,9,0
31.53333018,32.7262,37.3968,329,23.931,96,0,9,0
31.56666351,32.4278,37.2024,326,23.9516,96,0,9,0
31.59999684,35.412,37.3968,356,23.9724,96,0,9,0
31.63333017,33.721,37.5984,339,23.9933,96,0,9,0
31.6666635,33.8204,37.8,340,24.0143,96,0,9,0
31.69999683,35.2438,37.5984,358,24.0352,97,0,9,0
31.73333016,42.8242,38.2032,435,24.0564,97,0,9,0
31.76666349,41.0722,38.3976,400,24.0777,93,0,9,0
31.79999682,34.6034,38.2032,337,24.099,93,0,9,0
31.83333015,42.8178,38.5992,417,24.1204,93,0,9,0
31.86666348,38.7051,38.8008,381,24.142,94,0,9,0
31.89999681,32.8578,38.2032,320,24.1632,93,0,9,0
31.93333014,38.1972,38.3976,372,24.1845,93,0,9,0
31.96666347,35.7061,38.0016,344,24.2056,92,0,9,0
31.9999968,41.5187,38.5992,400,24.2271,92,0,9,0
32.03333013,31.9694,38.2032,308,24.2483,92,0,9,0
32.06666346,35.0833,38.0016,338,24.2694,92,0,9,0
32.09999679,41.5187,38.0016,400,24.2905,92,0,9,0
32.13333012,36.8478,37.8,355,24.3115,92,0,9,0
32.16666345,39.8579,38.2032,384,24.3327,92,0,9,0
32.19999678,34.3567,37.8,331,24.3537,92,0,9,0
32.23333011,31.6911,37.5984,302,24.3746,91,0,9,0
32.26666344,35.9935,37.8,343,24.3956,91,0,9,0
32.29999677,37.8824,38.0016,361,24.4167,91,0,9,0
32.3333301,41.1354,38.3976,392,24.4381,91,0,9,0
32.36666343,35.6023,38.2032,343,24.4593,92,0,9,0
32.39999676,37.2731,38.3976,363,24.4806,93,0,9,0
32.43333009,38.5052,38.8008,375,24.5022,93,0,9,0
32.46666342,35.7329,38.8008,348,24.5237,93,0,9,0
32.49999675,35.7591,38.8008,352,24.5453,94,0,9,0
32.53333008,33.0162,38.8008,325,24.5669,94,0,9,0
32.56666341,37.2829,38.8008,367,24.5884,94,0,9,0
32.59999674,29.572,38.3976,288,24.6097,93,0,9,0
32.63333007,34.6034,38.5992,337,24.6312,93,0,9,0
32.6666634,41.8544,39.6,412,24.6532,94,0,9,0
32.69999673,32.5681,39.1968,324,24.675,95,0,9,0
32.73333006,33.3723,39.1968,332,24.6967,95,0,9,0
32.76666339,38.9008,39.8016,387,24.7189,95,0,9,0
32.79999672,41.9771,38.8008,422,24.7404,96,0,9,0
32.83333005,0,36.5976,0,24.7607,0,0,10,0
32.86666338,0,33.9984,0,24.7796,0,0,10,0
32.89999671,0,33.9984,0,24.7985,0,0,10,0
32.93333004,0,31.9968,0,24.8163,0,0,10,0
32.96666337,0,30.1968,0,24.8331,0,0,10,0
32.9999967,0,28.2024,0,24.8487,0,0,10,0
33.03333003,0,26.7984,0,24.8636,0,0,10,0
33.06666336,8.00909,25.6032,52,24.8779,62,0,10,0
33.09999669,12.0958,24.9984,76,24.8917,60,0,10,0
33.13333002,17.6419,24.4008,109,24.9053,59,0,10,0
33.16666335,17.9656,24.1992,111,24.9187,59,0,10,0
33.19999668,0,22.9968,0,24.9315,0,0,10,0
33.23333001,0,21.8016,0,24.9436,0,0,10,0
33.26666334,24.1435,22.1976,134,24.956,53,0,10,0
33.29999667,23.5196,22.3992,133,24.9684,54,0,10,0
33.33333,22.4585,22.3992,127,24.9808,54,0,10,0
33.36666333,24.2269,22.6008,137,24.9934,54,0,10,0
33.39999666,23.0919,22.9968,133,25.0062,55,0,10,0
33.43332999,23.2656,22.9968,134,25.019,55,0,10,0
33.46666332,22.7447,23.1984,131,25.0318,55,0,10,0
33.49999665,22.5091,23.1984,132,25.0447,56,0,10,0
33.53332998,20.9743,23.1984,123,25.0576,56,0,10,0
33.56666331,19.2722,22.9968,111,25.0704,55,0,10,0
33.59999664,21.1821,22.9968,122,25.0832,55,0,10,0
33.63332997,18.5777,22.8024,107,25.0958,55,0,10,0
33.6666633,18.925,22.6008,109,25.1084,55,0,10,0
33.69999663,19.9667,22.8024,115,25.1211,55,0,10,0
33.73332996,19.8059,22.6008,112,25.1336,54,0,10,0
33.76666329,21.7512,22.6008,123,25.1462,54,0,10,0
33.79999662,21.2207,22.6008,120,25.1587,54,0,10,0
33.83332995,22.1049,22.3992,125,25.1712,54,0,10,0
33.86666328,22.6354,22.1976,128,25.1835,54,0,10,0
33.89999661,22.989,22.3992,130,25.196,54,0,10,0
33.93332994,23.5196,22.3992,133,25.2084,54,0,10,0
33.96666327,17.3934,22.1976,102,25.2207,56,0,10,0
33.9999966,17.9259,22.0032,107,25.233,57,0,10,0
34.03332993,20.9414,22.1976,125,25.2453,57,0,10,0
34.06666326,22.2817,22.3992,133,25.2577,57,0,10,0
34.09999659,24.0379,22.8024,146,25.2704,58,0,10,0
34.13332992,22.9831,22.9968,142,25.2832,59,0,10,0
34.16666325,23.1449,23.6016,143,25.2963,59,0,10,0
34.19999658,22.7592,23.6016,143,25.3094,60,0,10,0
34.23332991,20.0379,23.6016,128,25.3225,61,0,10,0
34.26666324,19.7248,23.9976,126,25.3358,61,0,10,0
34.29999657,23.4112,24.4008,152,25.3494,62,0,10,0
34.3333299,21.5238,24.7968,142,25.3632,63,0,10,0
34.36666323,21.0383,24.9984,141,25.3771,64,0,10,0
34.39999656,20.143,25.2,135,25.3911,64,0,10,0
34.43332989,19.2478,25.4016,129,25.4052,64,0,10,0
34.46666322,19.0986,25.6032,130,25.4194,65,0,10,0
34.49999655,17.6517,25.6032,122,25.4336,66,0,10,0
34.53332988,17.9411,25.7976,124,25.448,66,0,10,0
34.56666321,18.0858,26.2008,125,25.4625,66,0,10,0
34.59999654,17.5308,25.9992,123,25.477,67,0,10,0
34.63332987,15.963,25.9992,112,25.4914,67,0,10,0
34.6666632,15.4814,25.9992,107,25.5058,66,0,10,0
34.69999653,0,25.4016,0,25.52,0,0,10,0
34.73332986,0,24.1992,0,25.5334,0,0,10,0
34.76666319,0,17.4024,0,25.5431,0,0,10,0
34.79999652,0,11.3976,0,25.5494,0,0,10,0
34.83332985,0,8.4024,0,25.5541,0,0,10,0
34.86666318,0,9,0,25.5591,0,0,10,0
34.89999651,0,11.5992,0,25.5655,0,0,10,0
34.93332984,51.2479,13.3992,161,25.573,30,0,10,0
34.96666317,41.2943,15.4008,160,25.5815,37,0,10,0
34.9999965,49.9672,18,225,25.5915,43,0,10,0
35.03332983,61.973,21.1968,318,25.6033,49,0,11,0
35.06666316,61.2472,24.1992,372,25.6167,58,0,11,0
35.09999649,52.5946,26.4024,358,25.6314,65,0,11,0
35.13332982,45.8089,27.7992,331,25.6468,69,0,11,0
35.16666315,40.8498,28.8,308,25.6628,72,0,11,0
35.19999648,43.0355,30.0024,338,25.6795,75,0,11,0
35.23332981,42.3597,31.1976,346,25.6968,78,0,11,0
35.26666314,38.6688,32.6016,328,25.715,81,0,11,0
35.29999647,38.4246,33.4008,338,25.7335,84,0,11,0
35.3333298,36.1985,33.7968,326,25.7523,86,0,11,0
35.36666313,37.7631,34.9992,348,25.7717,88,0,11,0
35.39999646,35.1202,35.5968,331,25.7915,90,0,11,0
35.43332979,35.0491,36.4032,334,25.8117,91,0,11,0
35.46666312,33.1658,36.5976,323,25.8321,93,0,11,0
35.49999645,33.1658,36.5976,323,25.8524,93,0,11,0
35.53332978,31.4924,37.0008,310,25.8729,94,0,11,0
35.56666311,32.5273,37.5984,327,25.8938,96,0,11,0
35.59999644,28.0572,37.8,285,25.9148,97,0,11,0
35.63332977,26.8759,38.2032,273,25.9361,97,0,11,0
35.6666631,26.4067,38.0016,271,25.9572,98,0,11,0
35.69999643,25.3349,38.2032,260,25.9784,98,0,11,0
35.73332976,41.3485,39.6,433,26.0004,100,0,11,0
35.76666309,36.0226,40.0032,381,26.0226,101,0,11,0
35.79999642,31.8001,40.0032,343,26.0448,103,0,11,0
35.83332975,32.4481,40.1976,333,26.0672,98,0,11,0
35.86666308,30.4199,40.1976,309,26.0895,97,0,11,0
35.89999641,35.8345,40.6008,364,26.1121,97,0,11,0
35.93332974,33.7149,40.6008,346,26.1346,98,0,11,0
35.96666307,33.52,40.6008,344,26.1572,98,0,11,0
35.9999964,27.7709,40.3992,285,26.1796,98,0,11,0
36.03332973,27.4786,40.3992,282,26.2021,98,0,11,0
36.06666306,38.8793,41.1984,399,26.225,98,0,11,0
36.09999639,34.3389,40.8024,356,26.2476,99,0,11,0
36.13332972,30.77,40.8024,319,26.2703,99,0,11,0
36.16666305,28.1607,40.3992,289,26.2927,98,0,11,0
36.19999638,28.1557,40.3992,286,26.3152,97,0,11,0
36.23332971,33.078,40.1976,336,26.3375,97,0,11,0
36.26666304,33.2749,40.1976,338,26.3598,97,0,11,0
36.29999637,30.14,39.6,303,26.3818,96,0,11,0
36.3333297,33.0247,39.6,332,26.4038,96,0,11,0
36.36666303,36.0088,39.6,362,26.4258,96,0,11,0
36.39999636,35.412,39.8016,356,26.448,96,0,11,0
36.43332969,34.9146,39.6,351,26.47,96,0,11,0
36.46666302,30.5577,39.3984,304,26.4918,95,0,11,0
36.49999635,34.2769,39.3984,341,26.5137,95,0,11,0
36.53332968,31.2614,39.3984,311,26.5356,95,0,11,0
36.56666301,34.679,39.6,345,26.5576,95,0,11,0
36.59999634,33.0247,40.0032,332,26.5798,96,0,11,0
36.63332967,31.5629,39.6,314,26.6018,95,0,11,0
36.666663,34.9806,39.8016,348,26.624,95,0,11,0
36.69999633,34.0194,40.0032,342,26.6462,96,0,11,0
36.73332966,35.213,40.0032,354,26.6684,96,0,11,0
36.76666299,29.4437,39.8016,296,26.6905,96,0,11,0
36.79999632,32.9252,40.0032,331,26.7127,96,0,11,0
36.83332965,31.8966,40.3992,324,26.7352,97,0,11,0
36.86666298,36.1298,40.6008,367,26.7577,97,0,11,0
36.89999631,28.8448,40.1976,293,26.7801,97,0,11,0
36.93332964,30.3215,40.1976,308,26.8024,97,0,11,0
36.96666297,27.8603,40.1976,283,26.8247,97,0,11,0
36.9999963,28.451,40.3992,289,26.8472,97,0,11,0
37.03332963,28.7463,40.1976,292,26.8695,97,0,11,0
37.06666296,33.2749,40.3992,338,26.892,97,0,11,0
37.09999629,34.5918,40.1976,355,26.9143,98,0,11,0
37.13332962,31.5028,40.3992,320,26.9367,97,0,11,0
37.16666295,35.3422,41.1984,359,26.9596,97,0,11,0
37.19999628,32.9353,40.8024,338,26.9823,98,0,11,0
37.23332961,31.3487,40.9968,325,27.0051,99,0,11,0
37.26666294,31.6381,40.8024,328,27.0277,99,0,11,0
37.29999627,34.146,41.1984,354,27.0506,99,0,11,0
37.3333296,32.892,41.1984,341,27.0735,99,0,11,0
37.36666293,31.4452,40.8024,326,27.0962,99,0,11,0
37.39999626,32.7956,41.1984,340,27.1191,99,0,11,0
37.43332959,29.2325,40.8024,300,27.1417,98,0,11,0
37.46666292,33.9531,40.8024,352,27.1644,99,0,11,0
37.49999625,29.9146,40.6008,307,27.187,98,0,11,0
37.53332958,33.52,40.8024,344,27.2096,98,0,11,0
37.56666291,31.5711,40.8024,324,27.2323,98,0,11,0
37.59999624,29.8172,40.6008,306,27.2548,98,0,11,0
37.63332957,36.2484,40.9968,372,27.2776,98,0,11,0
37.6666629,29.7089,40.8024,308,27.3003,99,0,11,0
37.69999623,31.1814,40.9968,320,27.3231,98,0,11,0
37.73332956,29.5249,40.8024,303,27.3457,98,0,11,0
37.76666289,35.0141,41.4,363,27.3687,99,0,11,0
37.79999622,29.8893,41.9976,313,27.3921,100,0,11,0
37.83332955,29.0261,41.8032,307,27.4153,101,0,11,0
37.86666288,28.837,41.9976,305,27.4386,101,0,11,0
37.89999621,33.5644,41.6016,355,27.4617,101,0,11,0
37.93332954,34.2262,42.1992,362,27.4852,101,0,11,0
37.96666287,30.917,42.4008,327,27.5087,101,0,11,0
37.9999962,30.8225,41.6016,326,27.5318,101,0,11,0
38.03332953,30.7487,41.4,322,27.5548,100,0,11,0
38.06666286,31.7037,41.6016,332,27.578,100,0,11,0
38.09999619,30.77,40.8024,319,27.6006,99,0,11,0
38.13332952,30.6942,40.6008,315,27.6232,98,0,11,0
38.16666285,31.9609,40.1976,328,27.6455,98,0,11,0
38.19999618,33.4718,40.3992,340,27.668,97,0,11,0
38.23332951,29.4437,39.3984,296,27.6898,96,0,11,0
38.26666284,34.2769,39.6,341,27.7118,95,0,11,0
38.29999617,33.1712,39.1968,330,27.7336,95,0,11,0
38.3333295,33.4728,39.0024,333,27.7553,95,0,11,0
38.36666283,36.7899,39.3984,366,27.7772,95,0,11,0
38.39999616,32.9146,39.0024,324,27.7988,94,0,11,0
38.43332949,31.3908,38.3976,309,27.8202,94,0,11,0
38.46666282,31.658,38.0016,305,27.8413,92,0,11,0
38.49999615,34.5643,38.2032,333,27.8625,92,0,11,0
38.53332948,34.1491,38.2032,329,27.8837,92,0,11,0
38.56666281,34.6681,38.0016,334,27.9048,92,0,11,0
38.59999614,35.3947,38.0016,341,27.926,92,0,11,0
38.63332947,34.3145,37.8,327,27.947,91,0,11,0
38.6666628,33.8948,37.5984,323,27.9678,91,0,11,0
38.69999613,34.5244,37.5984,329,27.9887,91,0,11,0
38.73332946,33.6849,37.3968,321,28.0095,91,0,11,0
38.76666279,35.8629,37.2024,338,28.0302,90,0,11,0
38.79999612,33.7408,37.2024,318,28.0508,90,0,11,0
38.83332945,35.6221,37.2024,332,28.0715,89,0,11,0
38.86666278,36.1586,36.7992,337,28.092,89,0,11,0
38.89999611,37.9802,36.5976,350,28.1123,88,0,11,0
38.93332944,37.9802,36.5976,350,28.1326,88,0,11,0
38.96666277,34.6162,36.5976,319,28.153,88,0,11,0
38.9999961,39.6079,36.5976,365,28.1733,88,0,11,0
39.03332943,34.1821,37.0008,315,28.1938,88,0,11,0
39.06666276,36.695,37.2024,342,28.2145,89,0,11,0
39.09999609,33.6347,37.3968,317,28.2353,90,0,11,0
39.13332942,35.7568,37.3968,337,28.2561,90,0,11,0
39.16666275,33.6347,37.3968,317,28.2768,90,0,11,0
39.19999608,33.6347,37.3968,317,28.2976,90,0,11,0
39.23332941,33.6347,37.5984,317,28.3185,90,0,11,0
39.26666274,30.3269,37.5984,289,28.3394,91,0,11,0
39.29999607,30.5577,37.3968,288,28.3602,90,0,11,0
39.3333294,36.3934,37.8,343,28.3812,90,0,11,0
39.36666273,34.4194,37.8,328,28.4022,91,0,11,0
39.39999606,35.4688,37.8,338,28.4232,91,0,11,0
39.43332939,36.6231,37.8,349,28.4442,91,0,11,0
39.46666272,30.4318,37.5984,290,28.4651,91,0,11,0
39.49999605,34.2714,37.3968,323,28.4858,90,0,11,0
39.53332938,36.2873,37.3968,342,28.5066,90,0,11,0
39.56666271,35.0141,37.5984,330,28.5275,90,0,11,0
39.59999604,32.5737,37.3968,307,28.5483,90,0,11,0
39.63332937,35.2263,37.3968,332,28.569,90,0,11,0
39.6666627,34.8019,37.3968,328,28.5898,90,0,11,0
39.69999603,35.3324,37.5984,333,28.6107,90,0,11,0
39.73332936,36.7281,37.8,350,28.6317,91,0,11,0
39.76666269,34.8392,37.8,332,28.6527,91,0,11,0
39.79999602,35.154,38.0016,335,28.6738,91,0,11,0
39.83332935,35.8886,38.2032,342,28.695,91,0,11,0
39.86666268,37.1592,38.3976,358,28.7164,92,0,11,0
39.89999601,31.5542,38.5992,304,28.7378,92,0,11,0
39.93332934,34.706,38.5992,338,28.7593,93,0,11,0
39.96666267,34.5007,38.5992,336,28.7807,93,0,11,0
39.999996,38.7106,39.1968,377,28.8025,93,0,11,0
40.03332933,34.2352,38.5992,337,28.8239,94,0,11,0
40.06666266,0,36.5976,0,28.8443,0,0,12,0
40.09999599,0,34.7976,0,28.8636,0,0,12,0
40.13332932,0,32.8032,0,28.8818,0,0,12,0
40.16666265,0,31.0032,0,28.899,0,0,12,0
40.19999598,0,29.5992,0,28.9155,0,0,12,0
40.23332931,2.98416,28.8,20,28.9315,64,0,12,0
40.26666264,0,27,0,28.9465,0,0,12,0
40.29999597,0,25.7976,0,28.9608,0,0,12,0
40.3333293,0,24.1992,0,28.9743,0,0,12,0
40.36666263,0,23.1984,0,28.9872,0,0,12,0
40.39999596,0,22.1976,0,28.9995,0,0,12,0
40.43332929,0,21.3984,0,29.0114,0,0,12,0
40.46666262,15.9734,21.3984,92,29.0233,55,0,12,0
40.49999595,14.5008,21.1968,82,29.035,54,0,12,0
40.53332928,12.5556,21.0024,71,29.0467,54,0,12,0
40.56666261,13.1528,20.8008,73,29.0583,53,0,12,0
40.59999594,10.9907,20.5992,61,29.0697,53,0,12,0
40.63332927,12.4875,20.2032,68,29.0809,52,0,12,0
40.6666626,16.1027,20.0016,86,29.092,51,0,12,0
40.69999593,24.0569,20.3976,131,29.1034,52,0,12,0
40.73332926,25.3424,20.8008,138,29.1149,52,0,12,0
40.76666259,0,19.3968,0,29.1257,0,0,12,0
40.79999592,0,18,0,29.1357,0,0,12,0
40.83332925,27.4023,18.2016,132,29.1458,46,0,12,0
40.86666258,21.7399,18.5976,107,29.1561,47,0,12,0
40.89999591,21.1304,18.4032,104,29.1664,47,0,12,0
40.93332924,18.6922,18.4032,92,29.1766,47,0,12,0
40.96666257,17.6764,18.7992,87,29.187,47,0,12,0
40.9999959,16.1144,18.7992,81,29.1975,48,0,12,0
41.03332923,17.706,19.0008,89,29.208,48,0,12,0
41.06666256,15.9805,19.2024,82,29.2187,49,0,12,0
41.09999589,21.6321,19.2024,111,29.2294,49,0,12,0
41.13332922,17.9527,19.3968,94,29.2402,50,0,12,0
41.16666255,18.1437,19.8,95,29.2512,50,0,12,0
41.19999588,18.7166,19.5984,98,29.262,50,0,12,0
41.23332921,18.1437,19.5984,95,29.2729,50,0,12,0
41.26666254,19.0986,19.3968,100,29.2837,50,0,12,0
41.29999587,20.971,19.5984,112,29.2946,51,0,12,0
41.3333292,13.2629,19.3968,75,29.3054,54,0,12,0
41.36666253,17.6897,19.5984,113,29.3163,61,0,12,0
41.39999586,15.094,19.8,98,29.3273,62,0,12,0
41.43332919,12.9378,19.3968,84,29.338,62,0,12,0
41.46666252,12.4757,19.3968,81,29.3488,62,0,12,0
41.49999585,11.4278,19.2024,73,29.3595,61,0,12,0
41.53332918,11.4278,19.0008,73,29.37,61,0,12,0
41.56666251,0,18,0,29.38,0,0,12,0
41.59999584,0,13.3992,0,29.3875,0,0,12,0
41.63332917,0,8.7984,0,29.3924,0,0,12,0
41.6666625,0,7.9992,0,29.3968,0,0,12,0
41.69999583,0,10.2024,0,29.4025,0,0,12,0
41.73332916,0,8.2008,0,29.407,0,0,12,0
41.76666249,2.99895,7.7976,38,29.4114,121,0,12,0
41.79999582,0,8.5968,0,29.4161,0,0,12,0
41.83332915,51.3686,10.5984,156,29.422,29,0,12,0
41.86666248,34.1046,12.1968,125,29.4288,35,0,12,0
41.89999581,25.3872,15.1992,109,29.4372,41,0,12,0
41.93332914,18.5477,17.5968,101,29.447,52,0,12,0
41.96666247,13.83,18.7992,84,29.4575,58,0,12,0
41.9999958,14.4831,19.2024,91,29.4681,60,0,12,0
42.03332913,10.4886,19.3968,67,29.4789,61,0,12,0
42.06666246,6.41838,19.2024,41,29.4896,61,0,12,0
42.09999579,0,18.7992,0,29.5,0,0,12,0
42.13332912,0,18.4032,0,29.5102,0,0,12,0
42.16666245,3.92203,17.7984,23,29.5201,56,0,12,0
42.19999578,0,17.4024,0,29.5298,0,0,12,0
42.23332911,0,16.9992,0,29.5392,0,0,12,0
42.26666244,5.94579,16.7976,33,29.5486,53,0,12,0
42.29999577,0.987858,16.6032,3,29.5578,29,0,12,0
42.3333291,0.895247,16.2,3,29.5668,32,0,12,0
42.36666243,4.37676,15.9984,22,29.5757,48,0,12,0
42.39999576,6.3662,15.9984,34,29.5846,51,0,12,0
42.43332909,8.05137,16.2,43,29.5936,51,0,12,0
42.46666242,11.2345,16.6032,60,29.6028,51,0,12,0
42.49999575,11.8916,16.9992,66,29.6122,53,0,12,0
42.53332908,10.0798,17.4024,57,29.6219,54,0,12,0
42.56666241,7.98668,17.5968,46,29.6317,55,0,12,0
42.59999574,0,16.7976,0,29.641,0,0,12,0
42.63332907,0,16.4016,0,29.6501,0,0,12,0
42.6666624,0,15.9984,0,29.659,0,0,12,0
42.69999573,0,15.1992,0,29.6675,0,0,12,0
42.73332906,0,14.9976,0,29.6758,0,0,12,0
42.76666239,0,14.8032,0,29.684,0,0,12,0
42.79999572,0,13.9968,0,29.6918,0,0,12,0
42.83332905,19.0986,14.8032,92,29.7,46,0,12,0
42.86666238,13.0033,15.4008,64,29.7086,47,0,12,0
42.89999571,11.1408,15.4008,56,29.7171,48,0,12,0
42.93332904,12.2777,15.9984,63,29.726,49,0,12,0
42.96666237,10.111,16.6032,54,29.7352,51,0,12,0
42.9999957,10.4502,16.9992,58,29.7447,53,0,12,0
43.03332903,9.37246,17.2008,53,29.7542,54,0,12,0
43.06666236,10.0798,17.4024,57,29.7639,54,0,12,0
43.09999569,8.48826,17.4024,48,29.7736,54,0,12,0
43.13332902,9.89654,17.4024,57,29.7833,55,0,12,0
43.16666235,10.4174,17.5968,60,29.793,55,0,12,0
43.19999568,11.4251,17.5968,67,29.8028,56,0,12,0
43.23332901,7.84407,17.5968,46,29.8126,56,0,12,0
43.26666234,7.84407,17.5968,46,29.8224,56,0,12,0
43.29999567,7.42723,17.4024,42,29.832,54,0,12,0
43.333329,9.5493,17.4024,55,29.8417,55,0,12,0
43.36666233,8.50756,17.4024,49,29.8514,55,0,12,0
43.39999566,7.98668,17.4024,46,29.861,55,0,12,0
43.43332899,8.50756,17.4024,49,29.8707,55,0,12,0
43.46666232,10.0702,17.4024,58,29.8804,55,0,12,0
43.49999565,9.37877,17.7984,55,29.8903,56,0,12,0
43.53332898,14.0726,18.4032,84,29.9005,57,0,12,0
43.56666231,13.0068,18.5976,79,29.9108,58,0,12,0
43.59999564,13.1101,18.7992,81,29.9213,59,0,12,0
43.63332897,10.0349,19.0008,62,29.9318,59,0,12,0
43.6666623,7.40894,18.7992,45,29.9423,58,0,12,0
43.69999563,7.32113,18.7992,46,29.9527,60,0,12,0
43.73332896,9.38744,18.5976,58,29.963,59,0,12,0
43.76666229,10.0349,18.5976,62,29.9734,59,0,12,0
43.79999562,10.0432,18.4032,61,29.9836,58,0,12,0
43.83332895,9.5493,18.2016,57,29.9937,57,0,12,0
43.86666228,7.90287,17.7984,48,30.0036,58,0,12,0
43.89999561,8.04151,18,48,30.0136,57,0,12,0
43.93332894,9.0467,18,54,30.0236,57,0,12,0
43.96666227,0,17.4024,0,30.0333,0,0,12,0
43.9999956,0,16.6032,0,30.0425,0,0,12,0
44.03332893,13.1528,16.9992,73,30.0519,53,0,12,0
44.06666226,6.89671,16.9992,39,30.0614,54,0,12,0
44.09999559,7.95775,16.9992,45,30.0708,54,0,12,0
44.13332892,9.01878,17.2008,51,30.0804,54,0,12,0
44.16666225,7.42723,16.9992,42,30.0898,54,0,12,0
44.19999558,7.56737,16.9992,42,30.0993,53,0,12,0
44.23332891,7.02684,16.9992,39,30.1087,53,0,12,0
44.26666224,10.4335,16.9992,59,30.1181,54,0,12,0
44.29999557,7.42723,16.9992,42,30.1276,54,0,12,0
44.3333289,6.84667,16.7976,38,30.1369,53,0,12,0
44.36666223,7.38719,16.7976,41,30.1462,53,0,12,0
44.39999556,7.92772,16.7976,44,30.1556,53,0,12,0
44.43332889,12.025,17.4024,68,30.1652,54,0,12,0
44.46666222,10.4174,17.5968,60,30.175,55,0,12,0
44.49999555,9.37877,17.7984,55,30.1849,56,0,12,0
44.53332888,9.03773,18,53,30.1949,56,0,12,0
44.56666221,7.37139,18,44,30.2049,57,0,12,0
44.59999554,8.04151,18,48,30.2149,57,0,12,0
44.63332887,8.04151,18,48,30.2249,57,0,12,0
44.6666622,8.04151,18,48,30.2349,57,0,12,0
44.69999553,10.0519,18.2016,60,30.245,57,0,12,0
44.73332886,8.04151,18.2016,48,30.2551,57,0,12,0
44.76666219,8.04151,18.2016,48,30.2652,57,0,12,0
44.79999552,8.04151,18.2016,48,30.2754,57,0,12,0
44.83332885,12.0189,18.5976,73,30.2857,58,0,12,0
44.86666218,11.006,19.0008,68,30.2962,59,0,12,0
44.89999551,10.1859,19.2024,64,30.3069,60,0,12,0
44.93332884,9.86239,19.3968,63,30.3177,61,0,12,0
44.96666217,9.07966,19.3968,58,30.3285,61,0,12,0
44.9999955,11.3975,19.5984,74,30.3394,62,0,12,0
45.03332883,11.5198,19.8,76,30.3504,63,0,12,0
45.06666216,13.7271,20.3976,92,30.3617,64,0,12,0
45.09999549,41.5187,23.1984,300,30.3746,69,0,13,0
45.13332882,53.8342,27,451,30.3896,80,0,13,0
45.16666215,53.8342,27,451,30.4046,80,0,13,0
45.19999548,38.6413,28.8,348,30.4206,86,0,13,0
45.23332881,41.3428,30.6,368,30.4376,85,0,13,0
45.26666214,40.665,32.1984,379,30.4555,89,0,13,0
45.29999547,36.6734,33.4008,361,30.474,94,0,13,0
45.3333288,33.7149,34.4016,346,30.4931,98,0,13,0
45.36666213,31.3487,35.2008,325,30.5127,99,0,13,0
45.39999546,32.3352,35.4024,342,30.5324,101,0,13,0
45.43332879,31.7074,36.4032,342,30.5526,103,0,13,0
45.46666212,29.1988,36.7992,318,30.573,104,0,13,0
45.49999545,28.5569,37.0008,314,30.5936,105,0,13,0
45.53332878,29.1884,37.3968,324,30.6144,106,0,13,0
45.56666211,35.966,38.2032,403,30.6356,107,0,13,0
45.59999544,35.0141,38.3976,385,30.6569,105,0,13,0
45.63332877,40.68,40.0032,426,30.6791,100,0,13,0
45.6666621,35.9503,40.1976,384,30.7015,102,0,13,0
45.69999543,27.7208,40.1976,299,30.7238,103,0,13,0
45.73332876,26.1447,40.1976,282,30.7461,103,0,13,0
45.76666209,29.2042,40.8024,315,30.7688,103,0,13,0
45.79999542,37.2877,41.6016,410,30.7919,105,0,13,0
45.83332875,33.559,41.8032,369,30.8151,105,0,13,0
45.86666208,36.2117,41.9976,383,30.8385,101,0,13,0
